num_cookie_ids,num_local_storage_ids,num_session_ids,num_fingerprint_hashes,num_device_profile_hashes,num_canvas_hashes,num_webgl_hashes,num_ip_addresses,num_user_agents,ip_change_count,sessions_last_10_min,ips_last_30_min,pdf_attempts_last_10_min,blocked_attempts,repeated_blocked_attempts,time_to_first_generate_seconds,avg_time_between_generations,same_content_repeated_count,api_only_usage_pattern,page_views_before_generate,generate_clicks_before_success,has_vpn_ip,has_proxy_ip,has_datacenter_ip,has_tor_ip,risky_ip_score,webdriver_detected,plugins_count,headless_suspected,missing_browser_headers,cookie_missing_after_seen,same_fingerprint_multiple_cookies,accounts_same_device,accounts_same_ip,account_created_after_free_limit,identity_link_confidence_max,many_visitors_same_ip,cleared_cookie_same_fingerprint,same_ip_only,scenario_name,label,label_confidence,source
9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,707,395,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
3,5,1,1,1,1,1,1,1,0,0,0,0,0,0,182,2567,0,0,3,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,2,1,0,0,3,0,0,0,704,2894,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,MOBILE_NETWORK_IP_CHANGE,1,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,869,2338,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,183,1872,0,0,4,2,0,1,1,0,73,0,8,0,0,0,0,0,0,0,0,0,0,0,DATACENTER_PROXY_USAGE,1,0.92,SYNTHETIC
1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,432,1389,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_USER_MULTIPLE_SESSIONS,0,0.55,SYNTHETIC
1,1,11,1,1,1,1,1,1,0,4,0,0,0,0,1.4969946122596849,1142,0,0,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,5,1,0,0,5,0,0,0,340,1156,0,0,4,2,1,0,0,0,70,0,7,0,0,0,0,0,0,0,0,0,0,0,VPN_IP_SWITCHING,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,16,0,0,0.8445681552800003,2431,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,RAPID_GENERATION_BOT,1,0.92,SYNTHETIC
5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,598,1430,0,0,2,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,886,455277,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,12,1,1,1,1,1,1,0,4,0,0,0,0,1.0439861212179797,3363,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,658,1457,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,710,1804,0,0,1,2,0,0,0,1,91,0,8,0,0,0,0,0,0,0,0,0,0,0,TOR_USAGE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,126,130,0,0,4,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,5,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,590,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,10,5,0,0,0,0,0,ACCOUNT_FARMING_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,181,441559,0,0,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,365,400658,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,100,1693,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,REPEATED_BLOCKED_ATTEMPTS,1,0.92,SYNTHETIC
7,1,1,1,1,1,1,1,1,0,0,0,0,0,0,576,1291,0,0,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,387,3528,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,651,480,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,424,1624,0,0,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,5,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,211,2989,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,710,187663,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
5,3,1,1,1,1,1,1,1,0,0,0,0,0,0,628,1880,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,264,2224,4,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,SAME_CONTENT_REPEATED,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,796,1333,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,139,957,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,5,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,800,2446,0,0,1,1,0,0,0,1,99,0,5,0,0,0,0,0,0,0,0,0,0,0,TOR_USAGE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,177,3396,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,3,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,104,768,0,0,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,736,2234,0,0,3,2,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,371,3171,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,7,6,261,1063,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,REPEATED_BLOCKED_ATTEMPTS,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,4,3,526,1909,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,REPEATED_BLOCKED_ATTEMPTS,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,89,276380,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,10,1,1,1,1,1,1,0,5,0,0,0,0,0.9713195040111349,1621,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,489,680,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,255,2224,0,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,672,2010,0,0,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,3,1,0,0,2,0,0,0,564,2187,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,MOBILE_NETWORK_IP_CHANGE,0,0.55,SYNTHETIC
1,1,2,1,1,1,1,1,1,0,3,0,0,0,0,131,488,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NORMAL_USER_MULTIPLE_SESSIONS,0,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,648,1847,0,0,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,COOKIE_BLOCKED_BUT_LOGIN_NORMAL,0,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,46,791,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,393,994,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,105,1938,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,6,1,1,1,1,1,1,0,6,0,0,0,0,0.9837837328637717,1717,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,132,755,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,259,1317,8,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,SAME_CONTENT_REPEATED,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,266,1857,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,5,1,1,1,1,1,1,0,7,0,0,0,0,1.1719542089638681,737,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
6,2,1,1,1,1,1,1,1,0,0,0,0,0,0,71,1806,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,880,2111,0,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,142,1756,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,COOKIE_BLOCKED_BUT_LOGIN_NORMAL,0,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,567,782,0,0,4,2,0,1,1,0,73,0,7,0,0,0,0,0,0,0,0,0,0,0,DATACENTER_PROXY_USAGE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,426,1257,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,COOKIE_BLOCKED_BUT_LOGIN_NORMAL,0,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,801,1324,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,299,219,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,338,3049,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,476,327,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,15,16,0,0,0,0,0,ACCOUNT_FARMING_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,832,819,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,458,2025,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,711,801,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,707,149479,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,TRAVEL_OR_NETWORK_CHANGE,1,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,809,764,0,0,4,1,0,1,1,0,67,0,4,0,0,0,0,0,0,0,0,0,0,0,DATACENTER_PROXY_USAGE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,499,2069,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,COOKIE_BLOCKED_BUT_LOGIN_NORMAL,0,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,5,4,30,2146,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,REPEATED_BLOCKED_ATTEMPTS,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,720,358283,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,9,1,0,0,8,0,0,0,205,2672,0,0,4,1,1,0,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0,VPN_IP_SWITCHING,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,672,2676,12,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,SAME_CONTENT_REPEATED,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,431,580107,0,0,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,144,2908,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,899,612,0,0,3,2,0,0,0,1,98,0,8,0,0,0,0,0,0,0,0,0,0,0,TOR_USAGE,1,0.92,SYNTHETIC
1,1,8,1,1,1,1,1,1,0,4,0,0,0,0,1.628378900070767,1579,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,455,119588,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,TRAVEL_OR_NETWORK_CHANGE,0,0.55,SYNTHETIC
1,1,11,1,1,1,1,1,1,0,5,0,0,0,0,1.43547516102345,2024,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,799,2522,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,18,0,0,0.6412789991238537,2126,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,RAPID_GENERATION_BOT,1,0.92,SYNTHETIC
6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,741,1748,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,323,811,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,384,2307,0,0,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,80,0,1,0,COOKIE_CLEAR_SAME_FINGERPRINT,1,0.92,SYNTHETIC
3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,469,618,0,0,2,2,0,0,0,0,0,0,5,0,0,0,1,0,0,0,80,0,1,0,COOKIE_CLEAR_SAME_FINGERPRINT,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,4,3,192,2881,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,REPEATED_BLOCKED_ATTEMPTS,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,17,0,0,0.22678284523630815,1326,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,RAPID_GENERATION_BOT,1,0.92,SYNTHETIC
4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,642,2994,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,616,1446,0,0,1,2,0,0,0,1,94,0,5,0,0,0,0,0,0,0,0,0,0,0,TOR_USAGE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,601,594826,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,895,2640,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,436,1342,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,COOKIE_BLOCKED_BUT_LOGIN_NORMAL,0,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,28,3185,0,0,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_TWO_PDFS,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,109,2338,0,0,4,1,0,1,1,0,72,0,3,0,0,0,0,0,0,0,0,0,0,0,DATACENTER_PROXY_USAGE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,391,3318,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,2,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,780,2540,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0.8006434129678454,2804,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,RAPID_GENERATION_BOT,1,0.92,SYNTHETIC
9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,339,1827,0,0,1,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,726,238859,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,493,260,0,0,2,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,804,252184,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,827,536435,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,117,3380,0,0,2,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,80,0,0,0,MANY_COOKIES_SAME_DEVICE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,592,124104,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,TRAVEL_OR_NETWORK_CHANGE,0,0.55,SYNTHETIC
1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,836,413,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_USER_MULTIPLE_SESSIONS,1,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,553,1793,0,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,182,993,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,358,413247,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SLOW_USAGE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,340,1123,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,8,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,644,2365,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,3,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,816,1767,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,NORMAL_LOGIN_AFTER_LIMIT,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,788,422,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NORMAL_SINGLE_PDF,0,0.92,SYNTHETIC
3,5,1,1,1,1,1,1,1,0,0,0,0,0,0,41,967,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,392,690,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,COOKIE_BLOCKED_BUT_LOGIN_NORMAL,0,0.55,SYNTHETIC
1,1,2,1,1,1,1,1,1,0,2,0,0,0,0,67,379,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NORMAL_USER_MULTIPLE_SESSIONS,0,0.55,SYNTHETIC
3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,629,2237,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,70,0,0,0,COOKIE_AND_LOCAL_STORAGE_RESET_BUT_SAME_DEVICE_PROFILE,1,0.92,SYNTHETIC
1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,527,121635,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,TRAVEL_OR_NETWORK_CHANGE,1,0.55,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,83,204,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,8,0,0,NORMAL_SHARED_IP_DIFFERENT_DEVICE,0,0.92,SYNTHETIC
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,721,2417,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,API_ONLY_GENERATION,1,0.92,SYNTHETIC
1,1,10,1,1,1,1,1,1,0,8,0,0,0,0,0.619097678605591,3349,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,MANY_SESSIONS_FAST,1,0.92,SYNTHETIC
